timestamp,name,base_balance,wrapper_balance,base_balance_pct,base_price,wrapper_price,peg
1705633755,PRISMA,618800.6974314947,5006546.255896174,0.11000222787421916,0.839371,0.643549,0.7667038770698535
1705633755,FXS,362224.60415437585,2519496.977398821,0.12569729375422284,8.46,7.56,0.8936170212765956
1705633755,CRV,15610184.476255529,62990953.37305201,0.1985999809084577,0.503136,0.477853,0.9497491731857788
1705633755,FPIS,137100.92034879036,327932.88584952336,0.2948192551195378,1.026,0.85914,0.8373684210526315
1705633755,FXN,2263.5095213820036,6455.918896122945,0.2595937959462833,89.56,85.25,0.9518758374274229
1705701100,PRISMA,586195.6823760492,5057051.626765713,0.10387559684411547,0.893607,0.638835,0.7148948027488594
1705701100,FXS,426965.6411427601,2456797.5934781693,0.14805849385165795,8.83,7.93,0.8980747451868629
1705701100,CRV,15783999.58224905,62744349.410547875,0.20099747141884836,0.520093,0.493624,0.9491071789083875
1705701100,FPIS,171445.67802378003,292202.8949038493,0.36977505816790446,1.048,0.85914,0.8197900763358779
1705701100,FXN,2431.1706324559086,6475.964502291924,0.27294641831261907,83.12,78.71,0.9469441770933589
1705703887,PRISMA,608416.2403336257,5026369.806314602,0.10797503850133466,0.899864,0.655439,0.7283756212049821
1705703887,FXS,426965.6411427601,2456797.5934781693,0.14805849385165795,8.84,7.91,0.8947963800904978
1705703887,CRV,15792193.602173598,62735703.57095899,0.201102973219264,0.521653,0.49355,0.9461270231360693
1705703887,FPIS,171445.67802378003,292202.8949038493,0.36977505816790446,1.041,0.85914,0.8253025936599424
1705703887,FXN,2431.1706324559086,6475.964502291924,0.27294641831261907,82.97,78.68,0.9482945643003496
