round,date,token_symbol,amount,usd_amount,choice,block_number,choice_index,token_name,token_price,token_addr,score,proposal,tx_hash,per_vote
37,2023-02-02,ALCX,3840.0,80648.36339930633,ibKRW+sKRW (0x8461…),block_number,choice_index,Alchemix,21.002177968569356,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,42905.83222862819,proposal,tx_hash,1.8796596921733888
37,2023-02-02,CLEV,1332.48,43851.9168,TRYB+3Crv (0x51Bc…),block_number,choice_index,CLever Token,32.91,0x72953a5C32413614d24C29c84a66AE4B59581Bbf,0,proposal,tx_hash,0
37,2023-02-02,MULTI,480.0,4982.400000000001,pBTC+sbtc2Crv (0x141a…),block_number,choice_index,Multichain,10.38,0x65Ef703f5594D2573eb71Aaf55BC0CB548492df4,0,proposal,tx_hash,0
37,2023-02-02,STG,128021.76,95496.47913860086,Silo+FRAX (0x9a22…),block_number,choice_index,StargateToken,0.745939433566613,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,0,proposal,tx_hash,0
37,2023-02-02,FXS,39242.88,403052.0991070272,BUSD+3Crv (0x4807…),block_number,choice_index,Frax Share,10.270706408577231,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
37,2023-02-02,FXS,16892.16,173494.41596671197,ETH+KP3R (0x2141…),block_number,choice_index,Frax Share,10.270706408577231,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,343246.6578290255,proposal,tx_hash,0.5054511442705182
37,2023-02-02,FXS,29189.76,299778.8352,ETH+TOKE (0xe0e9…),block_number,choice_index,Frax Share,10.27,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,243081.3762893615,proposal,tx_hash,1.2332447667366602
37,2023-02-02,FXS,1327.68,13634.06643106185,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Frax Share,10.269090768153358,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
37,2023-02-02,FXS,631.68,6486.779256427113,BUSD+FRAXBP (0x8fdb…),block_number,choice_index,Frax Share,10.269090768153358,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,72695.50792671222,proposal,tx_hash,0.08923218836254287
37,2023-02-02,FXS,605.76,6220.604423716578,USDD+FRAXBP (0x4606…),block_number,choice_index,Frax Share,10.269090768153358,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,54410.843468024315,proposal,tx_hash,0.11432655748798028
37,2023-02-02,FXS,400.32,4116.735362884948,GUSD+FRAXBP (0x4e43…),block_number,choice_index,Frax Share,10.28361151799797,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,81310.79796514366,proposal,tx_hash,0.05062962688731343
37,2023-02-02,FXS,449.28,4620.220982806128,ApeUSD+FRAXBP (0x04b7…),block_number,choice_index,Frax Share,10.28361151799797,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,123705.02000361824,proposal,tx_hash,0.0373486943591375
37,2023-02-02,FXS,313.92,3228.137675127492,cvxCRV+FRAXBP (0x31c3…),block_number,choice_index,Frax Share,10.283313185293999,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,308507.92357096914,proposal,tx_hash,0.010463710746103062
37,2023-02-02,FXS,275.52,2832.3455999999996,EUROC+3Crv (0xE84f…),block_number,choice_index,Frax Share,10.28,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
37,2023-02-02,FXS,310.08,3187.6223999999997,JPEG+pETH (0x808d…),block_number,choice_index,Frax Share,10.28,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
37,2023-02-02,FXS,233.28,2396.3654427229767,CVX+FRAXBP (0xBEc5…),block_number,choice_index,Frax Share,10.272485608380387,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,695536.0324284729,proposal,tx_hash,0.0034453505368457135
37,2023-02-02,FXS,188.16,1932.4032,CRV+yCRV (0x453D…),block_number,choice_index,Frax Share,10.27,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
37,2023-02-02,FXS,177.6,1823.9519999999998,agEUR+FRAXBP (0x5825…),block_number,choice_index,Frax Share,10.27,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,70448.0022853127,proposal,tx_hash,0.025890755462632403
37,2023-02-02,FXS,177.6,1826.3490649187167,sUSD+FRAXBP (0xe3c1…),block_number,choice_index,Frax Share,10.283496987154937,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,68870.77164859198,proposal,tx_hash,0.026518492841020102
37,2023-02-02,FXS,135.36,1391.9741521812923,bLUSD+LUSD3CRV-f (0x74ED…),block_number,choice_index,Frax Share,10.283496987154937,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
37,2023-02-02,FXS,104.64,1076.7456,ETH+cbETH (0x5FAE…),block_number,choice_index,Frax Share,10.29,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
37,2023-02-02,FXS,648.0,6670.92977596332,LUSD+FRAXBP (0x497C…),block_number,choice_index,Frax Share,10.294644715992778,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,55669.66677501358,proposal,tx_hash,0.11983060367369502
37,2023-02-02,FXS,19.2,197.952,agEUR+EUROC (0xBa34…),block_number,choice_index,Frax Share,10.31,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
37,2023-02-02,FXS,52.8,544.368,cvxFXS+FRAXBP (0x21d1…),block_number,choice_index,Frax Share,10.31,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,319783.5854247367,proposal,tx_hash,0.0017023012587621413
37,2023-02-02,FXS,52.8,543.84,CVX+clevCVX (0xF907…),block_number,choice_index,Frax Share,10.3,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,570628.4100570658,proposal,tx_hash,0.0009530545455064413
37,2023-02-02,FXS,30.72,316.08427716894903,DOLA+FRAXBP (0xE571…),block_number,choice_index,Frax Share,10.28920173076006,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1715628.2573491752,proposal,tx_hash,0.0001842382088397939
37,2023-02-02,FXS,24.96,256.4349595313992,alUSD+FRAXBP (0xB30d…),block_number,choice_index,Frax Share,10.273836519687467,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1324646.944483598,proposal,tx_hash,0.00019358740123117722
37,2023-02-02,FXS,33.6,345.2009070614989,XAI+FRAXBP (0x3262…),block_number,choice_index,Frax Share,10.273836519687467,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,259596.77728719986,proposal,tx_hash,0.001329758060438449
37,2023-02-02,FXS,14.4,147.744,ETH+CLEV (0x342D…),block_number,choice_index,Frax Share,10.26,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,5408.38643221061,proposal,tx_hash,0.027317574631887297
37,2023-02-02,FXS,7242.24,74328.68484843687,ETH+pETH (0x9848…),block_number,choice_index,Frax Share,10.263217574733352,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,4199519.6502521,proposal,tx_hash,0.017699330170767236
37,2023-02-02,CRV,69786.23999999999,71879.82719999999,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Curve DAO Token,1.03,0xD533a949740bb3306d119CC777fa900bA034cd52,0,proposal,tx_hash,0
37,2023-02-02,CVX,1641.6,10013.759999999998,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Convex Token,6.1,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
37,2023-02-02,INV,288.0,18417.600000000002,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Inverse DAO,63.95,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0,proposal,tx_hash,0
37,2023-02-02,USDC,96000.0,96192.0,FRAX+USDC (0xDcEF…),block_number,choice_index,USD Coin,1.002,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5285392.958179654,proposal,tx_hash,0.01819959287059889
37,2023-02-02,CRV,45444.48,47807.59296000001,ETH+pETH (0x9848…),block_number,choice_index,Curve DAO Token,1.052,0xD533a949740bb3306d119CC777fa900bA034cd52,4199519.6502521,proposal,tx_hash,0.011384062212241365
37,2023-02-02,CVX,1330.56,8400.87543518301,ETH+pETH (0x9848…),block_number,choice_index,Convex Token,6.31378925804399,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,4199519.6502521,proposal,tx_hash,0.0020004372249284984
37,2023-02-02,FXS,2766.72,30599.923199999997,ETH+pETH (0x9848…),block_number,choice_index,Frax Share,11.06,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,4199519.6502521,proposal,tx_hash,0.0072865293529851835
37,2023-02-02,JPEG,230400000.0,290583.82486969966,RSR+FRAXBP (0x6a62…),block_number,choice_index,JPEG’d Governance Token,0.001261214517663627,0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3,970057.8890061334,proposal,tx_hash,0.2995530763297183
38,2023-02-16,CVX,34560.0,224294.4,RAI+3Crv (0x6187…),block_number,choice_index,Convex Token,6.49,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
38,2023-02-16,CVX,2880.0,18712.42241400576,agEUR+FRAXBP (0x5825…),block_number,choice_index,Convex Token,6.497368893751999,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
38,2023-02-16,CVX,46080.0,299398.75862409215,OUSD+3Crv (0x8765…),block_number,choice_index,Convex Token,6.497368893751999,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,462205.60402789206,proposal,tx_hash,0.6477609877833173
38,2023-02-16,CVX,2880.0,18691.2,CVX+FRAXBP (0xBEc5…),block_number,choice_index,Convex Token,6.49,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,313625.8286096359,proposal,tx_hash,0.05959713229889807
38,2023-02-16,CVX,43200.0,280368.0,PWRD+3Crv (0xbcb9…),block_number,choice_index,Convex Token,6.49,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
38,2023-02-16,CVX,2880.0,18691.2,cvxCRV+FRAXBP (0x31c3…),block_number,choice_index,Convex Token,6.49,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,301316.96257078974,proposal,tx_hash,0.062031688626254466
38,2023-02-16,ALCX,672.0,14757.12,ETH+rETH (0xF944…),block_number,choice_index,Alchemix,21.96,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
38,2023-02-16,ALCX,4800.0,105120.0,BUSD+FRAXBP (0x8fdb…),block_number,choice_index,Alchemix,21.9,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,37256.708750847014,proposal,tx_hash,2.821505267762283
38,2023-02-16,ALCX,4800.0,105216.00000000001,ibKRW+sKRW (0x8461…),block_number,choice_index,Alchemix,21.92,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,101644.63656663203,proposal,tx_hash,1.035135778472943
38,2023-02-16,GNO,192.0,21855.36,op-MIM+3CRV (0x810D…),block_number,choice_index,Gnosis Token,113.83,0x6810e776880C02933D47DB1b9fc05908e5386b96,0,proposal,tx_hash,0
38,2023-02-16,CLEV,1332.48,24877.4016,TRYB+3Crv (0x51Bc…),block_number,choice_index,CLever Token,18.67,0x72953a5C32413614d24C29c84a66AE4B59581Bbf,0,proposal,tx_hash,0
38,2023-02-16,CLEV,710.4,13263.168000000001,clevUSD+FRAXBP (0x84C3…),block_number,choice_index,CLever Token,18.67,0x72953a5C32413614d24C29c84a66AE4B59581Bbf,357746.3323090211,proposal,tx_hash,0.03707422495262169
38,2023-02-16,USDD,15360.0,15337.003300282055,USDC+USDT (0x1005…),block_number,choice_index,Decentralized USD,0.9985028190287796,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,0,proposal,tx_hash,0
38,2023-02-16,USDD,1920.0,1917.8990895197112,alUSD+FRAXBP (0xB30d…),block_number,choice_index,Decentralized USD,0.9989057757915163,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,1875622.5139728277,proposal,tx_hash,0.001022540023502563
38,2023-02-16,TUSD,67200.0,67214.14512243838,USDP+3Crv (0x42d7…),block_number,choice_index,TrueUSD,1.0002104928934283,0x0000000000085d4780B73119b644AE5ecd22b376,0,proposal,tx_hash,0
38,2023-02-16,TUSD,9600.0,9602.020731776913,USDD+FRAXBP (0x4606…),block_number,choice_index,TrueUSD,1.0002104928934283,0x0000000000085d4780B73119b644AE5ecd22b376,42548.41253020483,proposal,tx_hash,0.22567283150600517
38,2023-02-16,CRV,30977.654925466806,37173.18591056017,ETH+pETH (0x9848…),block_number,choice_index,Curve DAO Token,1.2,0xD533a949740bb3306d119CC777fa900bA034cd52,3651388.6152537046,proposal,tx_hash,0.010180561377463055
38,2023-02-16,CVX,845.472,5706.936,ETH+pETH (0x9848…),block_number,choice_index,Convex Token,6.75,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,3651388.6152537046,proposal,tx_hash,0.001562949497119871
38,2023-02-16,FXS,2259.936,25311.2832,ETH+pETH (0x9848…),block_number,choice_index,Frax Share,11.2,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,3651388.6152537046,proposal,tx_hash,0.0069319609241979665
38,2023-02-16,CRV,36030.72,43957.4784,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Curve DAO Token,1.22,0xD533a949740bb3306d119CC777fa900bA034cd52,0,proposal,tx_hash,0
38,2023-02-16,CVX,972.48,6603.1392000000005,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Convex Token,6.79,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
38,2023-02-16,INV,480.0,30137.825463749403,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Inverse DAO,62.787136382811255,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0,proposal,tx_hash,0
38,2023-02-16,FXS,15755.52,179140.2624,ETH+KP3R (0x2141…),block_number,choice_index,Frax Share,11.37,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,101644.63656663203,proposal,tx_hash,1.7624172651998864
38,2023-02-16,FXS,34440.0,391582.8,BUSD+3Crv (0x4807…),block_number,choice_index,Frax Share,11.37,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,8.810654115828301,proposal,tx_hash,44444.23703984966
38,2023-02-16,FXS,25313.28,287305.728,ETH+TOKE (0xe0e9…),block_number,choice_index,Frax Share,11.35,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,243081.3762893615,proposal,tx_hash,1.1819322910941326
38,2023-02-16,FXS,938.88,10656.288,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Frax Share,11.35,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
38,2023-02-16,FXS,921.6,10460.16,BUSD+FRAXBP (0x8fdb…),block_number,choice_index,Frax Share,11.35,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,37256.708750847014,proposal,tx_hash,0.2807590995208935
38,2023-02-16,FXS,491.52,5549.260799999999,USDD+FRAXBP (0x4606…),block_number,choice_index,Frax Share,11.29,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,42548.41253020483,proposal,tx_hash,0.13042227594415226
38,2023-02-16,FXS,340.8,3847.632,ApeUSD+FRAXBP (0x04b7…),block_number,choice_index,Frax Share,11.29,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,127006.06541148224,proposal,tx_hash,0.030294868103615365
38,2023-02-16,FXS,246.72,2785.4687999999996,EUROC+3Crv (0xE84f…),block_number,choice_index,Frax Share,11.29,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
38,2023-02-16,FXS,235.2,2655.4079999999994,GUSD+FRAXBP (0x4e43…),block_number,choice_index,Frax Share,11.29,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,54050.230711959906,proposal,tx_hash,0.04912852295027164
38,2023-02-16,FXS,208.32,2341.5168,JPEG+pETH (0x808d…),block_number,choice_index,Frax Share,11.24,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
38,2023-02-16,FXS,190.08,2136.4992,bLUSD+LUSD3CRV-f (0x74ED…),block_number,choice_index,Frax Share,11.24,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
38,2023-02-16,FXS,190.08,2136.4992,CVX+clevCVX (0xF907…),block_number,choice_index,Frax Share,11.24,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,415813.54008027434,proposal,tx_hash,0.00513811839698039
38,2023-02-16,FXS,171.84,1929.7632,agEUR+FRAXBP (0x5825…),block_number,choice_index,Frax Share,11.23,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
38,2023-02-16,FXS,160.32,1800.3935999999999,CRV+yCRV (0x453D…),block_number,choice_index,Frax Share,11.23,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
38,2023-02-16,FXS,154.56,1735.7088,cvxCRV+FRAXBP (0x31c3…),block_number,choice_index,Frax Share,11.23,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,301316.96257078974,proposal,tx_hash,0.00576040852526589
38,2023-02-16,FXS,144.96,1623.552,CVX+FRAXBP (0xBEc5…),block_number,choice_index,Frax Share,11.2,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,313625.8286096359,proposal,tx_hash,0.0051767164942936005
38,2023-02-16,FXS,132.48,1483.7759999999998,sUSD+FRAXBP (0xe3c1…),block_number,choice_index,Frax Share,11.2,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,39101.7336539835,proposal,tx_hash,0.03794655278280327
38,2023-02-16,FXS,86.4,967.68,alUSD+FRAXBP (0xB30d…),block_number,choice_index,Frax Share,11.2,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1875622.5139728277,proposal,tx_hash,0.0005159247091518005
38,2023-02-16,FXS,7767.36,86994.43199999999,ETH+pETH (0x9848…),block_number,choice_index,Frax Share,11.2,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,3651388.6152537046,proposal,tx_hash,0.02382502690526559
38,2023-02-16,STG,288000.0,354240.0,Silo+FRAX (0x9a22…),block_number,choice_index,StargateToken,1.23,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,0,proposal,tx_hash,0
38,2023-02-16,JPEG,192000000.0,253258.04793424386,RSR+FRAXBP (0x6a62…),block_number,choice_index,JPEG’d Governance Token,0.0013190523329908535,0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3,1004065.8734751367,proposal,tx_hash,0.25223250249279106
39,2023-03-02,GNO,96.0,10216.32,op-MIM+3CRV (0x810D…),block_number,choice_index,Gnosis Token,106.42,0x6810e776880C02933D47DB1b9fc05908e5386b96,0,proposal,tx_hash,0
39,2023-03-02,ALCX,5040.0,114408.0,BUSD+FRAXBP (0x8fdb…),block_number,choice_index,Alchemix,22.7,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,827.2884685789451,proposal,tx_hash,138.29275318743606
39,2023-03-02,ALCX,5040.0,114408.0,ibKRW+sKRW (0x8461…),block_number,choice_index,Alchemix,22.7,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,101644.63656663203,proposal,tx_hash,1.125568489046651
39,2023-03-02,ALCX,864.0,19612.8,ETH+rETH (0xF944…),block_number,choice_index,Alchemix,22.7,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
39,2023-03-02,CVX,34560.0,200448.0,RAI+3Crv (0x6187…),block_number,choice_index,Convex Token,5.8,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
39,2023-03-02,CVX,2880.0,16704.0,agEUR+FRAXBP (0x5825…),block_number,choice_index,Convex Token,5.8,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,77244.02199744282,proposal,tx_hash,0.21624974422684762
39,2023-03-02,CVX,46080.0,267264.0,OUSD+3Crv (0x8765…),block_number,choice_index,Convex Token,5.8,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,439095.3238264974,proposal,tx_hash,0.6086696566725583
39,2023-03-02,CVX,43200.0,250991.99999999997,PWRD+3Crv (0xbcb9…),block_number,choice_index,Convex Token,5.81,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
39,2023-03-02,CVX,2880.0,16732.8,CVX+FRAXBP (0xBEc5…),block_number,choice_index,Convex Token,5.81,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,330824.6843335958,proposal,tx_hash,0.0505790552893781
39,2023-03-02,CVX,2880.0,16732.8,cvxCRV+FRAXBP (0x31c3…),block_number,choice_index,Convex Token,5.81,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,328719.9255938553,proposal,tx_hash,0.050902907603702564
39,2023-03-02,TUSD,72000.0,71904.672,USDP+3Crv (0x42d7…),block_number,choice_index,TrueUSD,0.998676,0x0000000000085d4780B73119b644AE5ecd22b376,0,proposal,tx_hash,0
39,2023-03-02,TUSD,9600.0,9591.329998723697,USDD+FRAXBP (0x4606…),block_number,choice_index,TrueUSD,0.9990968748670518,0x0000000000085d4780B73119b644AE5ecd22b376,91488.36629185824,proposal,tx_hash,0.10483660805709732
39,2023-03-02,CLEV,1332.48,23345.0496,TRYB+3Crv (0x51Bc…),block_number,choice_index,CLever Token,17.52,0x72953a5C32413614d24C29c84a66AE4B59581Bbf,0,proposal,tx_hash,0
39,2023-03-02,CLEV,710.4,12446.207999999999,clevUSD+FRAXBP (0x84C3…),block_number,choice_index,CLever Token,17.52,0x72953a5C32413614d24C29c84a66AE4B59581Bbf,331564.99060620135,proposal,tx_hash,0.037537762889997994
39,2023-03-02,CVX,773.6544,4525.87824,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Convex Token,5.85,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
39,2023-03-02,CRV,30152.399999999998,28087.774714799998,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Curve DAO Token,0.931527,0xD533a949740bb3306d119CC777fa900bA034cd52,0,proposal,tx_hash,0
39,2023-03-02,INV,633.6,34474.176,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Inverse DAO,54.41,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0,proposal,tx_hash,0
39,2023-03-02,CNC,12184.615384615385,100035.69230769231,OGV+ETH (0xB5ae…),block_number,choice_index,Conic Finance Token,8.21,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,23110.280201394606,proposal,tx_hash,4.3286230818463025
39,2023-03-02,SPELL,19200000.0,14438.016,EURT+sEUR (0xFD5d…),block_number,choice_index,Spell Token,0.00075198,0x090185f2135308BaD17527004364eBcC2D37e5F6,0,proposal,tx_hash,0
39,2023-03-02,FXS,2684.16,27083.1744,ETH+pETH (0x9848…),block_number,choice_index,Frax Share,10.09,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1106596.7904225576,proposal,tx_hash,0.024474293287673643
39,2023-03-02,CRV,32638.08,29967.664932480002,ETH+pETH (0x9848…),block_number,choice_index,Curve DAO Token,0.918181,0xD533a949740bb3306d119CC777fa900bA034cd52,1106596.7904225576,proposal,tx_hash,0.02708092522212788
39,2023-03-02,CVX,850.56,4984.2816,ETH+pETH (0x9848…),block_number,choice_index,Convex Token,5.86,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1106596.7904225576,proposal,tx_hash,0.0045041533132377295
39,2023-03-02,FXS,25164.480000000003,246108.61440000002,ETH+KP3R (0x2141…),block_number,choice_index,Frax Share,9.78,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,101644.63656663203,proposal,tx_hash,2.421265132259745
39,2023-03-02,FXS,29575.68,289250.1504,BUSD+3Crv (0x4807…),block_number,choice_index,Frax Share,9.78,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
39,2023-03-02,FXS,22960.320000000003,225240.73920000004,ETH+TOKE (0xe0e9…),block_number,choice_index,Frax Share,9.81,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,243081.3762893615,proposal,tx_hash,0.9266063185847518
39,2023-03-02,FXS,653.76,6413.3856000000005,BUSD+FRAXBP (0x8fdb…),block_number,choice_index,Frax Share,9.81,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,827.2884685789451,proposal,tx_hash,7.752296621535701
39,2023-03-02,FXS,646.08,6350.9664,PUSd+FRAXBP (0xC47E…),block_number,choice_index,Frax Share,9.83,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
39,2023-03-02,FXS,641.28,6303.7824,USDD+FRAXBP (0x4606…),block_number,choice_index,Frax Share,9.83,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,91488.36629185824,proposal,tx_hash,0.06890255729225966
39,2023-03-02,FXS,270.72,2661.1776000000004,LUSD+FRAXBP (0x497C…),block_number,choice_index,Frax Share,9.83,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,80664.15890921521,proposal,tx_hash,0.03299083057439508
39,2023-03-02,FXS,218.88,2145.024,bLUSD+LUSD3CRV-f (0x74ED…),block_number,choice_index,Frax Share,9.8,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
39,2023-03-02,FXS,159.36,1561.7280000000003,JPEG+pETH (0x808d…),block_number,choice_index,Frax Share,9.8,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
39,2023-03-02,FXS,159.36,1561.7280000000003,CRV+yCRV (0x453D…),block_number,choice_index,Frax Share,9.8,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
39,2023-03-02,FXS,189.12,1851.4848,CVX+clevCVX (0xF907…),block_number,choice_index,Frax Share,9.79,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,450059.6039631205,proposal,tx_hash,0.0041138657717694595
39,2023-03-02,FXS,189.12,1853.3760000000002,EUROC+3Crv (0xE84f…),block_number,choice_index,Frax Share,9.8,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
39,2023-03-02,FXS,129.6,1270.08,ETH+msETH (0xc897…),block_number,choice_index,Frax Share,9.8,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,61758.48241032622,proposal,tx_hash,0.020565272176889474
39,2023-03-02,FXS,119.04,1165.4016,agEUR+FRAXBP (0x5825…),block_number,choice_index,Frax Share,9.79,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,77244.02199744282,proposal,tx_hash,0.015087272385150799
39,2023-03-02,FXS,119.04,1165.4016,cvxCRV+FRAXBP (0x31c3…),block_number,choice_index,Frax Share,9.79,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,328719.9255938553,proposal,tx_hash,0.0035452721580373357
39,2023-03-02,FXS,96.0,939.8399999999999,CVX+FRAXBP (0xBEc5…),block_number,choice_index,Frax Share,9.79,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,330824.6843335958,proposal,tx_hash,0.0028409004663397107
